OrderID,OrderDate,TPT,ShipAheadDayCount,ShipLateDayCount,Customer,ProductID,UnitQuantity,Weight,Year,Month,DayOfWeek,IsWeekend,TotalProcessDays,UnitWeight,Carrier_V444_1,Carrier_V44_3,ServiceLevel_DTD,ServiceLevel_DTP,OriginPort_PORT05,OriginPort_PORT09,PlantCode_PLANT04,PlantCode_PLANT08,PlantCode_PLANT09,PlantCode_PLANT12,PlantCode_PLANT13,PlantCode_PLANT16,TPT_ShipAheadInteraction,NormalizedUnitQuantity,NormalizedWeight
1447205080.7,2013-05-26,1,3,0,V55555_53,1699336,1120,112.6,2013,5,6,1,3,0.10053571428571428,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0015758210294651823,0.04815247740857503
1447365979.7,2013-05-26,1,3,0,V55555_53,1702654,706,61.8,2013,5,6,1,3,0.08753541076487252,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0008386572936475717,0.026428269128329813
1447157117.7,2013-05-26,1,3,0,V55555_53,1699336,889,107.88,2013,5,6,1,3,0.12134983127109111,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0011645050319437618,0.04613400766285146
1447398412.7,2013-05-26,1,3,0,V55555_53,1702652,1793,216.57,2013,5,6,1,3,0.12078639152258784,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0027741572473522647,0.09261440526088005
1447377318.7,2013-05-26,1,3,0,V55555_53,1702652,491,27.81,2013,5,6,1,3,0.05663951120162933,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00045583071586789454,0.011892721107748415
1447257238.7,2013-05-26,1,3,0,V55555_53,1699337,1044,112.6,2013,5,6,1,3,0.1078544061302682,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0014404962856919012,0.04815247740857503
1447368958.7,2013-05-26,1,3,0,V55555_53,1702653,447,32.9,2013,5,6,1,3,0.07360178970917225,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00037748481157810017,0.01406941835472574
1447308590.7,2013-05-26,1,3,0,V55555_53,1699336,328,13.36,2013,5,6,1,3,0.04073170731707317,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00016559475224888357,0.00571329572094638
1447398478.7,2013-05-26,1,3,0,V55555_53,1702652,973,106.88,2013,5,6,1,3,0.10984583761562178,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0013140744855879149,0.04570636576757104
1447377315.7,2013-05-26,1,3,0,V55555_53,1702652,1179,129.14,2013,5,6,1,3,0.10953350296861745,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0016808757647628612,0.055225674356513134
1447365992.7,2013-05-26,1,3,0,V55555_53,1702653,814,74.25,2013,5,6,1,3,0.09121621621621621,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0010309608769043395,0.03175241072457101
1447223050.7,2013-05-26,1,3,0,V55555_53,1699336,1464,171.22,2013,5,6,1,3,0.1169535519125683,False,True,False,False,False,True,False,False,False,False,False,True,3,0.002188343553912666,0.07322084530991312
1447260685.7,2013-05-26,1,3,0,V55555_53,1699337,347,6.18,2013,5,6,1,3,0.017809798270893372,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00019942593819220387,0.002642826912832981
1447299201.7,2013-05-26,1,3,0,V55555_53,1699336,771,77.25,2013,5,6,1,3,0.10019455252918288,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0009543955613484042,0.033035336410412265
1447330060.7,2013-05-26,1,3,0,V55555_53,1702652,469,27.9,2013,5,6,1,3,0.05948827292110874,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00041665776372299735,0.011931208878323652
1447260669.7,2013-05-26,1,3,0,V55555_53,1699336,382,15.45,2013,5,6,1,3,0.04044502617801047,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0002617465438772676,0.006607067282082453
1447157118.7,2013-05-26,1,3,0,V55555_53,1699337,507,43.17,2013,5,6,1,3,0.08514792899408284,False,True,False,False,False,True,False,False,False,False,False,True,3,0.000484320135609638,0.018461300619255633
1447205081.7,2013-05-26,1,3,0,V55555_53,1699336,419,16.45,2013,5,6,1,3,0.03926014319809069,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0003276283270300492,0.00703470917736287
1447398411.7,2013-05-26,1,3,0,V55555_53,1702654,452,33.9,2013,5,6,1,3,0.075,False,True,False,False,False,True,False,False,False,False,False,True,3,0.000386387755247395,0.014497060250006159
1447257237.7,2013-05-26,1,3,0,V55555_53,1699336,486,24.72,2013,5,6,1,3,0.05086419753086419,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0004469277721985997,0.010571307651331924
1447241002.7,2013-05-26,1,3,0,V55555_53,1699336,729,60.8,2013,5,6,1,3,0.08340192043895747,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0008796108345263278,0.026000627233049394
1447398480.7,2013-05-26,1,3,0,V55555_53,1702652,366,19.54,2013,5,6,1,3,0.0533879781420765,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00023325712413552416,0.008356122633779361
1447398419.7,2013-05-26,1,3,0,V55555_53,1702653,539,43.26,2013,5,6,1,3,0.08025974025974025,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0005412989750931248,0.01849978838983087
1447308591.7,2013-05-26,1,3,0,V55555_53,1699337,304,9.27,2013,5,6,1,3,0.030493421052631576,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00012286062263626844,0.003964240369249472
1447241004.7,2013-05-26,1,3,0,V55555_53,1699337,544,46.35,2013,5,6,1,3,0.08520220588235294,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0005502019187624196,0.01982120184624736
1447191287.7,2013-05-26,1,3,0,V55555_53,1699337,679,65.8,2013,5,6,1,3,0.09690721649484536,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0007905813978333797,0.02813883670945148
1447232830.7,2013-05-26,1,3,0,V55555_53,1699336,868,101.7,2013,5,6,1,3,0.11716589861751152,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0011271126685327237,0.04349118075001848
1447377316.7,2013-05-26,1,3,0,V55555_53,1702654,672,66.8,2013,5,6,1,3,0.0994047619047619,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0007781172766963669,0.0285664786047319
1447211551.7,2013-05-26,1,3,0,V55555_53,1699336,890,84.7,2013,5,6,1,3,0.0951685393258427,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0011662856206776208,0.03622126853025138
1447257265.7,2013-05-26,1,3,0,V55555_53,1699336,801,78.34,2013,5,6,1,3,0.09780274656679151,False,True,False,False,False,True,False,False,False,False,False,True,3,0.001007813223364173,0.03350146607626792
1447365978.7,2013-05-26,1,3,0,V55555_53,1702652,605,46.35,2013,5,6,1,3,0.07661157024793389,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0006588178315278163,0.01982120184624736
1447299202.7,2013-05-26,1,3,0,V55555_53,1699337,897,89.7,2013,5,6,1,3,0.1,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0011787497418146336,0.038359478006653465
1447257424.7,2013-05-26,1,3,0,V55555_53,1697883,840,83.4,2013,5,6,1,3,0.0992857142857143,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0010772561839846727,0.03566533406638683
1447260632.7,2013-05-26,1,3,0,V55555_53,1697883,631,50.68,2013,5,6,1,3,0.08031695721077654,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0007051131386081494,0.021672891252811567
1447296447.7,2013-05-26,1,3,0,V55555_53,1700035,1287,15.4,2013,5,6,1,3,0.011965811965811967,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0018731793480196292,0.0065856851873184324
1447363576.7,2013-05-26,1,3,0,V55555_53,1700035,3308,48.2,2013,5,6,1,3,0.014570737605804112,False,True,False,False,False,True,False,False,False,False,False,True,3,0.005471749179148594,0.020612339352516135
1447320236.7,2013-05-26,1,3,0,V55555_53,1700035,2233,31.26,2013,5,6,1,3,0.013999104343931932,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0035576162902502084,0.013368085646465857
1447202430.7,2013-05-26,1,3,0,V55555_53,1700035,1276,16.4,2013,5,6,1,3,0.012852664576802507,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0018535928719471805,0.007013327082598849
1447211552.7,2013-05-26,1,3,0,V55555_53,1700035,1325,14.4,2013,5,6,1,3,0.010867924528301888,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0019408417199062698,0.006158043292038015
1447219351.7,2013-05-26,1,3,0,V55555_53,1700035,735,7.7,2013,5,6,1,3,0.010476190476190476,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0008902943669294816,0.0032928425936592162
1447320234.7,2013-05-26,1,3,0,V55555_53,1700035,1294,16.4,2013,5,6,1,3,0.01267387944358578,False,True,False,False,False,True,False,False,False,False,False,True,3,0.001885643469156642,0.007013327082598849
1447158019.7,2013-05-26,1,3,0,V55555_53,1700035,696,6.16,2013,5,6,1,3,0.008850574712643678,False,True,False,False,False,True,False,False,False,False,False,True,3,0.000820851406308982,0.002634274074927373
1447260608.7,2013-05-26,1,3,0,V55555_53,1700035,3333,42.2,2013,5,6,1,3,0.012661266126612662,False,True,False,False,False,True,False,False,False,False,False,True,3,0.005516263897495067,0.018046487980833626
1447158013.7,2013-05-26,1,3,0,V55555_53,1700035,2928,38.04,2013,5,6,1,3,0.012991803278688525,False,True,False,False,False,True,False,False,False,False,False,True,3,0.004795125460282187,0.016267497696467088
1447191274.7,2013-05-26,1,3,0,V55555_53,1700035,1279,14.4,2013,5,6,1,3,0.01125879593432369,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0018589346381487576,0.006158043292038015
1447170785.7,2013-05-26,1,3,0,V55555_53,1700035,1320,16.4,2013,5,6,1,3,0.012424242424242423,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0019319387762369749,0.007013327082598849
1447138896.7,2013-05-26,1,3,0,V55555_53,1700035,2285,32.8,2013,5,6,1,3,0.01435448577680525,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0036502069044108743,0.014026654165197699
1447240998.7,2013-05-26,1,3,0,V55555_53,1700035,1819,23.1,2013,5,6,1,3,0.012699285321605278,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0028204525544325977,0.009878527780977649
1447320233.7,2013-05-26,1,3,0,V55555_53,1700035,339,1.54,2013,5,6,1,3,0.0045427728613569324,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00018518122832133217,0.0006585685187318433
1447351441.7,2013-05-26,1,3,0,V55555_53,1700035,4302,66.6,2013,5,6,1,3,0.015481171548117154,False,True,False,False,False,True,False,False,False,False,False,True,3,0.007241654380604403,0.028480950225675816
1447381679.7,2013-05-26,1,3,0,V55555_53,1700035,3322,42.2,2013,5,6,1,3,0.012703190848886214,False,True,False,False,False,True,False,False,False,False,False,True,3,0.005496677421422619,0.018046487980833626
1447178727.7,2013-05-26,1,3,0,V55555_53,1700035,781,7.7,2013,5,6,1,3,0.009859154929577466,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0009722014486869938,0.0032928425936592162
1447398416.7,2013-05-26,1,3,0,V55555_53,1700035,3266,43.2,2013,5,6,1,3,0.013227189222290265,False,True,False,False,False,True,False,False,False,False,False,True,3,0.005396964452326517,0.018474129876114045
1447191279.7,2013-05-26,1,3,0,V55555_53,1697317,2716,457.16,2013,5,6,1,3,0.16832106038291605,False,True,False,False,False,True,False,False,False,False,False,True,3,0.004417640648704087,0.19550076884639575
1447308638.7,2013-05-26,1,3,0,V55555_53,1696799,1498,245.08,2013,5,6,1,3,0.16360480640854475,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0022488835708638706,0.10480647569532477
1447155060.7,2013-05-26,1,3,0,V55555_53,1696799,617,54.52,2013,5,6,1,3,0.08836304700162075,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0006801848963341239,0.023315036130688374
1447155062.7,2013-05-26,1,3,0,V55555_53,1696799,898,113.04,2013,5,6,1,3,0.12587973273942094,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0011805303305484926,0.048340639842498416
1447260618.7,2013-05-26,1,3,0,V55555_53,1696799,555,56.52,2013,5,6,1,3,0.10183783783783784,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0005697883948348683,0.024170319921249208
